state,districts,crop,year,area,production,yield
Madhya Pradesh,Guna,Rice,2021,4204.0,9804.0,2.33
Madhya Pradesh,Guna,Rice,2022,8991.0,32008.0,3.56
Madhya Pradesh,Gwalior,Rice,2012,49164.0,89431.0,1.82
Madhya Pradesh,Gwalior,Rice,2013,57509.0,135088.0,2.35
Madhya Pradesh,Gwalior,Rice,2014,49000.0,111330.0,2.27
Madhya Pradesh,Gwalior,Rice,2015,53000.0,154000.0,2.91
Madhya Pradesh,Gwalior,Rice,2016,58000.0,95330.0,1.64
Madhya Pradesh,Gwalior,Rice,2017,8900.0,25930.0,2.91
Madhya Pradesh,Gwalior,Rice,2018,62168.0,169531.33,2.73
Madhya Pradesh,Gwalior,Rice,2019,90668.0,279190.0,3.08
Madhya Pradesh,Gwalior,Rice,2020,106715.0,328602.67,3.08
Madhya Pradesh,Gwalior,Rice,2021,103289.0,295406.66,2.86
Madhya Pradesh,Gwalior,Rice,2022,108001.0,479848.0,4.44
Madhya Pradesh,Harda,Rice,2012,725.0,2052.0,2.83
Madhya Pradesh,Harda,Rice,2013,859.0,1257.0,1.46
Madhya Pradesh,Harda,Rice,2014,7000.0,12000.0,1.71
Madhya Pradesh,Harda,Rice,2015,3000.0,4660.0,1.55
Madhya Pradesh,Harda,Rice,2017,1800.0,820.0,0.46
Madhya Pradesh,Harda,Rice,2018,1915.0,1076.0,0.56
Madhya Pradesh,Harda,Rice,2019,1253.0,1680.66,1.34
Madhya Pradesh,Harda,Rice,2020,1266.0,1698.0,1.34
Madhya Pradesh,Harda,Rice,2021,7289.0,16998.0,2.33
Madhya Pradesh,Harda,Rice,2022,6620.0,23155.0,3.5
Madhya Pradesh,Hoshangabad,Rice,2012,29322.0,194687.0,6.64
Madhya Pradesh,Hoshangabad,Rice,2013,40939.0,64662.0,1.58
Madhya Pradesh,Hoshangabad,Rice,2014,96000.0,178670.0,1.86
Madhya Pradesh,Hoshangabad,Rice,2015,108000.0,314000.0,2.91
Madhya Pradesh,Hoshangabad,Rice,2016,122000.0,280660.0,2.3
Madhya Pradesh,Hoshangabad,Rice,2017,134000.0,310160.0,2.31
Madhya Pradesh,Hoshangabad,Rice,2018,133280.0,335548.0,2.52
Madhya Pradesh,Hoshangabad,Rice,2019,147040.0,428104.66,2.91
Madhya Pradesh,Hoshangabad,Rice,2020,154781.0,450642.0,2.91
Madhya Pradesh,Hoshangabad,Rice,2021,201287.0,590440.66,2.93
Madhya Pradesh,Hoshangabad,Rice,2022,237086.0,1019470.0,4.3
Madhya Pradesh,Indore,Rice,2012,4.0,4.0,1.0
Madhya Pradesh,Indore,Rice,2013,5.0,2.0,0.4
Madhya Pradesh,Indore,Rice,2018,1.0,1.33,1.33
Madhya Pradesh,Indore,Rice,2019,1.0,1.33,1.33
Madhya Pradesh,Indore,Rice,2020,12.0,12.67,1.06
Madhya Pradesh,Indore,Rice,2021,65.0,106.66,1.64
Madhya Pradesh,Indore,Rice,2022,16.0,38.0,2.38
Madhya Pradesh,Jabalpur,Rice,2012,81619.0,169606.0,2.08
Madhya Pradesh,Jabalpur,Rice,2013,81546.0,76621.0,0.94
Madhya Pradesh,Jabalpur,Rice,2014,80000.0,86670.0,1.08
Madhya Pradesh,Jabalpur,Rice,2015,94000.0,86660.0,0.92
Madhya Pradesh,Jabalpur,Rice,2016,115000.0,322660.0,2.81
Madhya Pradesh,Jabalpur,Rice,2017,109000.0,271620.0,2.49
Madhya Pradesh,Jabalpur,Rice,2018,151818.0,210609.33,1.39
Madhya Pradesh,Jabalpur,Rice,2019,165591.0,426947.33,2.58
Madhya Pradesh,Jabalpur,Rice,2020,180140.0,464459.33,2.58
Madhya Pradesh,Jabalpur,Rice,2021,186169.0,522267.33,2.81
Madhya Pradesh,Jabalpur,Rice,2022,181663.0,673606.0,3.71
Madhya Pradesh,Jhabua,Rice,2012,11896.0,5784.0,0.49
Madhya Pradesh,Jhabua,Rice,2013,11867.0,19964.0,1.68
Madhya Pradesh,Jhabua,Rice,2014,11000.0,6670.0,0.61
Madhya Pradesh,Jhabua,Rice,2015,10000.0,6000.0,0.6
Madhya Pradesh,Jhabua,Rice,2016,12000.0,14660.0,1.22
Madhya Pradesh,Jhabua,Rice,2017,8370.0,11760.0,1.41
Madhya Pradesh,Jhabua,Rice,2018,5568.0,3809.33,0.68
Madhya Pradesh,Jhabua,Rice,2019,4992.0,5268.66,1.06
Madhya Pradesh,Jhabua,Rice,2020,5395.0,5694.0,1.06
Madhya Pradesh,Jhabua,Rice,2021,4289.0,4812.0,1.12
Madhya Pradesh,Jhabua,Rice,2022,4024.0,7927.0,1.97
Madhya Pradesh,Katni,Rice,2012,100509.0,123295.0,1.23
Madhya Pradesh,Katni,Rice,2013,107140.0,287742.0,2.69
Madhya Pradesh,Katni,Rice,2014,99000.0,141330.0,1.43
Madhya Pradesh,Katni,Rice,2015,75000.0,110660.0,1.48
Madhya Pradesh,Katni,Rice,2016,110000.0,330000.0,3.0
Madhya Pradesh,Katni,Rice,2017,101200.0,254550.0,2.52
Madhya Pradesh,Katni,Rice,2018,164148.0,385000.0,2.35
Madhya Pradesh,Katni,Rice,2019,175034.0,526383.33,3.01
Madhya Pradesh,Katni,Rice,2020,193961.0,583302.67,3.01
Madhya Pradesh,Katni,Rice,2021,198166.0,514438.0,2.6
Madhya Pradesh,Katni,Rice,2022,122956.0,484447.0,3.94
Madhya Pradesh,Khandwa,Rice,2012,4195.0,6215.0,1.48
Madhya Pradesh,Khandwa,Rice,2013,3964.0,3009.0,0.76
Madhya Pradesh,Khandwa,Rice,2014,8000.0,10000.0,1.25
Madhya Pradesh,Khandwa,Rice,2015,7000.0,3330.0,0.48
Madhya Pradesh,Khandwa,Rice,2016,8000.0,7330.0,0.92
Madhya Pradesh,Khandwa,Rice,2017,5300.0,2690.0,0.51
Madhya Pradesh,Khandwa,Rice,2018,3453.0,3499.33,1.01
Madhya Pradesh,Khandwa,Rice,2019,3468.0,2562.0,0.74
Madhya Pradesh,Khandwa,Rice,2020,3137.0,3137.33,1.0
Madhya Pradesh,Khandwa,Rice,2021,3436.0,4192.0,1.22
Madhya Pradesh,Khandwa,Rice,2022,2035.0,3928.0,1.93
Madhya Pradesh,Khargone,Rice,2012,1934.0,1256.0,0.65
Madhya Pradesh,Khargone,Rice,2013,1735.0,803.0,0.46
Madhya Pradesh,Khargone,Rice,2014,1000.0,2000.0,2.0
Madhya Pradesh,Khargone,Rice,2015,1000.0,382.0,0.38
Madhya Pradesh,Khargone,Rice,2017,400.0,140.0,0.35
Madhya Pradesh,Khargone,Rice,2018,215.0,230.0,1.07
Madhya Pradesh,Khargone,Rice,2019,98.0,104.66,1.07
Madhya Pradesh,Khargone,Rice,2020,71.0,76.0,1.07
Madhya Pradesh,Khargone,Rice,2021,10.0,12.0,1.2
Madhya Pradesh,Khargone,Rice,2022,40.0,73.0,1.83
Madhya Pradesh,Mandla,Rice,2012,128731.0,86568.0,0.67
Madhya Pradesh,Mandla,Rice,2013,131499.0,117351.0,0.89
Madhya Pradesh,Mandla,Rice,2014,129000.0,132000.0,1.02
Madhya Pradesh,Mandla,Rice,2015,132000.0,266000.0,2.02
Madhya Pradesh,Mandla,Rice,2016,143000.0,318000.0,2.22
Madhya Pradesh,Mandla,Rice,2017,136300.0,566000.0,4.15
Madhya Pradesh,Mandla,Rice,2018,148099.0,223697.33,1.51
Madhya Pradesh,Mandla,Rice,2019,182611.0,352748.0,1.93
Madhya Pradesh,Mandla,Rice,2020,187791.0,363062.67,1.93
Madhya Pradesh,Mandla,Rice,2021,186955.0,377648.0,2.02
Madhya Pradesh,Mandla,Rice,2022,194475.0,603845.0,3.11
Madhya Pradesh,Mandsaur,Rice,2018,8.0,4.0,0.5
Madhya Pradesh,Mandsaur,Rice,2019,3.0,1.33,0.44
Madhya Pradesh,Mandsaur,Rice,2020,43.0,15.33,0.36
Madhya Pradesh,Mandsaur,Rice,2021,13.0,16.0,1.23
Madhya Pradesh,Mandsaur,Rice,2022,8.0,15.0,1.88
Madhya Pradesh,Morena,Rice,2012,235.0,729.0,3.1
Madhya Pradesh,Morena,Rice,2013,540.0,1052.0,1.95
Madhya Pradesh,Morena,Rice,2014,1000.0,3330.0,3.33
Madhya Pradesh,Morena,Rice,2015,1000.0,4000.0,4.0
Madhya Pradesh,Morena,Rice,2017,1400.0,3400.0,2.43
Madhya Pradesh,Morena,Rice,2018,5803.0,11639.33,2.01
Madhya Pradesh,Morena,Rice,2019,8855.0,21688.0,2.45
Madhya Pradesh,Morena,Rice,2020,8028.0,19662.67,2.45
Madhya Pradesh,Morena,Rice,2021,4445.0,11972.0,2.69
Madhya Pradesh,Morena,Rice,2022,4333.0,17505.0,4.04
Madhya Pradesh,Narsinghpur,Rice,2012,12914.0,17213.0,1.33
Madhya Pradesh,Narsinghpur,Rice,2013,18364.0,24989.0,1.36
Madhya Pradesh,Narsinghpur,Rice,2014,18000.0,25330.0,1.41
Madhya Pradesh,Narsinghpur,Rice,2015,34000.0,93330.0,2.75
Madhya Pradesh,Narsinghpur,Rice,2016,55000.0,154660.0,2.81
Madhya Pradesh,Narsinghpur,Rice,2017,38600.0,180130.0,4.67
Madhya Pradesh,Narsinghpur,Rice,2018,55924.0,102012.0,1.82
Madhya Pradesh,Narsinghpur,Rice,2019,61702.0,130195.33,2.11
Madhya Pradesh,Narsinghpur,Rice,2020,71490.0,150848.67,2.11
Madhya Pradesh,Narsinghpur,Rice,2021,82720.0,158932.66,1.92
Madhya Pradesh,Narsinghpur,Rice,2022,87429.0,340011.0,3.89
Madhya Pradesh,Neemuch,Rice,2012,43.0,23.0,0.53
Madhya Pradesh,Neemuch,Rice,2013,38.0,14.0,0.37
Madhya Pradesh,Neemuch,Rice,2018,263.0,78.0,0.3
Madhya Pradesh,Neemuch,Rice,2019,160.0,54.66,0.34
Madhya Pradesh,Neemuch,Rice,2020,607.0,206.0,0.34
Madhya Pradesh,Neemuch,Rice,2021,165.0,211.33,1.28
Madhya Pradesh,Neemuch,Rice,2022,164.0,213.0,1.3
Madhya Pradesh,Niwari,Rice,2020,102.0,81.33,0.8
Madhya Pradesh,Niwari,Rice,2021,128.0,145.33,1.14
Madhya Pradesh,Niwari,Rice,2022,224.0,435.0,1.94
Madhya Pradesh,Panna,Rice,2012,63640.0,64908.0,1.02
Madhya Pradesh,Panna,Rice,2013,80645.0,91512.0,1.13
Madhya Pradesh,Panna,Rice,2014,56000.0,76670.0,1.37
Madhya Pradesh,Panna,Rice,2015,55000.0,17330.0,0.32
Madhya Pradesh,Panna,Rice,2016,69000.0,179330.0,2.6
Madhya Pradesh,Panna,Rice,2017,58400.0,140200.0,2.4
Madhya Pradesh,Panna,Rice,2018,76286.0,84359.33,1.11
Madhya Pradesh,Panna,Rice,2019,78261.0,141443.33,1.81
Madhya Pradesh,Panna,Rice,2020,109304.0,212122.67,1.94
Madhya Pradesh,Panna,Rice,2021,127863.0,245667.33,1.92
Madhya Pradesh,Panna,Rice,2022,122244.0,384457.0,3.14
Madhya Pradesh,Raisen,Rice,2012,35335.0,45383.0,1.28
Madhya Pradesh,Raisen,Rice,2013,62686.0,54136.0,0.86
Madhya Pradesh,Raisen,Rice,2014,137000.0,342670.0,2.5
Madhya Pradesh,Raisen,Rice,2015,99000.0,229330.0,2.32
Madhya Pradesh,Raisen,Rice,2016,135000.0,304660.0,2.26
Madhya Pradesh,Raisen,Rice,2017,112000.0,236840.0,2.11
Madhya Pradesh,Raisen,Rice,2018,177125.0,418496.0,2.36
Madhya Pradesh,Raisen,Rice,2019,197944.0,417285.33,2.11
Madhya Pradesh,Raisen,Rice,2020,170384.0,370528.67,2.17
Madhya Pradesh,Raisen,Rice,2021,246286.0,560712.0,2.28
Madhya Pradesh,Raisen,Rice,2022,285453.0,1016498.0,3.56
Madhya Pradesh,Rajgarh,Rice,2012,415.0,336.0,0.81
Madhya Pradesh,Rajgarh,Rice,2013,364.0,236.0,0.65
Madhya Pradesh,Rajgarh,Rice,2014,1000.0,670.0,0.67
Madhya Pradesh,Rajgarh,Rice,2015,1000.0,1330.0,1.33
Madhya Pradesh,Rajgarh,Rice,2016,1000.0,2660.0,2.66
Madhya Pradesh,Rajgarh,Rice,2017,1150.0,746.0,0.65
Madhya Pradesh,Rajgarh,Rice,2018,21.0,25.33,1.21
Madhya Pradesh,Rajgarh,Rice,2019,6.0,9.33,1.56
Madhya Pradesh,Rajgarh,Rice,2020,8.0,12.67,1.58
Madhya Pradesh,Rajgarh,Rice,2021,98.0,157.33,1.61
Madhya Pradesh,Rajgarh,Rice,2022,259.0,598.0,2.31
Madhya Pradesh,Ratlam,Rice,2012,1356.0,1554.0,1.15
Madhya Pradesh,Ratlam,Rice,2013,1293.0,1546.0,1.2
Madhya Pradesh,Ratlam,Rice,2016,1000.0,660.0,0.66
Madhya Pradesh,Ratlam,Rice,2018,162.0,87.33,0.54
Madhya Pradesh,Ratlam,Rice,2019,145.0,90.66,0.63
Madhya Pradesh,Ratlam,Rice,2020,134.0,83.33,0.62
Madhya Pradesh,Ratlam,Rice,2021,22.0,30.0,1.36
Madhya Pradesh,Ratlam,Rice,2022,37.0,77.0,2.08
Madhya Pradesh,Rewa,Rice,2012,123510.0,199651.0,1.62
Madhya Pradesh,Rewa,Rice,2013,119623.0,214112.0,1.79
Madhya Pradesh,Rewa,Rice,2014,136000.0,246000.0,1.81
Madhya Pradesh,Rewa,Rice,2015,121000.0,118660.0,0.98
Madhya Pradesh,Rewa,Rice,2016,126000.0,352000.0,2.79
Madhya Pradesh,Rewa,Rice,2017,121300.0,625900.0,5.16
Madhya Pradesh,Rewa,Rice,2018,230346.0,443550.0,1.93
Madhya Pradesh,Rewa,Rice,2019,251894.0,680354.66,2.7
Madhya Pradesh,Rewa,Rice,2020,299099.0,807853.33,2.7
Madhya Pradesh,Rewa,Rice,2021,323983.0,892248.66,2.75
Madhya Pradesh,Rewa,Rice,2022,280363.0,1117807.0,3.99
Madhya Pradesh,Sagar,Rice,2012,5258.0,3329.0,0.63
Madhya Pradesh,Sagar,Rice,2013,4776.0,2092.0,0.44
Madhya Pradesh,Sagar,Rice,2014,5000.0,5330.0,1.07
Madhya Pradesh,Sagar,Rice,2015,7000.0,2000.0,0.29
Madhya Pradesh,Sagar,Rice,2016,6000.0,6000.0,1.0
Madhya Pradesh,Sagar,Rice,2017,5060.0,5690.0,1.12
Madhya Pradesh,Sagar,Rice,2018,7177.0,7644.0,1.07
Madhya Pradesh,Sagar,Rice,2019,7185.0,10894.0,1.52
Madhya Pradesh,Sagar,Rice,2020,12483.0,21720.67,1.74
Madhya Pradesh,Sagar,Rice,2021,56313.0,98397.33,1.75
Madhya Pradesh,Sagar,Rice,2022,54558.0,142669.0,2.61
Madhya Pradesh,Satna,Rice,2012,85378.0,197668.0,2.32
Madhya Pradesh,Satna,Rice,2013,82067.0,188564.0,2.3
Madhya Pradesh,Satna,Rice,2014,104000.0,201330.0,1.94
Madhya Pradesh,Satna,Rice,2015,104000.0,242000.0,2.33
Madhya Pradesh,Satna,Rice,2016,120000.0,393330.0,3.28
Madhya Pradesh,Satna,Rice,2017,132000.0,324800.0,2.46
Madhya Pradesh,Satna,Rice,2018,174905.0,378045.33,2.16
Madhya Pradesh,Satna,Rice,2019,181916.0,507877.33,2.79
Madhya Pradesh,Satna,Rice,2020,239852.0,669624.67,2.79
Madhya Pradesh,Satna,Rice,2021,261336.0,775122.0,2.97
Madhya Pradesh,Satna,Rice,2022,265204.0,1102983.0,4.16
Madhya Pradesh,Sehore,Rice,2012,17300.0,45094.0,2.61
Madhya Pradesh,Sehore,Rice,2013,19660.0,61240.0,3.11
Madhya Pradesh,Sehore,Rice,2014,35000.0,119330.0,3.41
Madhya Pradesh,Sehore,Rice,2015,24000.0,98660.0,4.11
Madhya Pradesh,Sehore,Rice,2017,27500.0,66340.0,2.41
Madhya Pradesh,Sehore,Rice,2018,32728.0,73079.33,2.23
Madhya Pradesh,Sehore,Rice,2019,33420.0,146362.66,4.38
Madhya Pradesh,Sehore,Rice,2020,33939.0,148636.0,4.38
Madhya Pradesh,Sehore,Rice,2021,51420.0,133830.0,2.6
Madhya Pradesh,Sehore,Rice,2022,54632.0,243659.0,4.46
Madhya Pradesh,Seoni,Rice,2012,136546.0,281012.0,2.06
Madhya Pradesh,Seoni,Rice,2013,150237.0,440990.0,2.94
Madhya Pradesh,Seoni,Rice,2014,139000.0,199330.0,1.43
Madhya Pradesh,Seoni,Rice,2015,169000.0,242660.0,1.44
Madhya Pradesh,Seoni,Rice,2016,182000.0,450000.0,2.47
Madhya Pradesh,Seoni,Rice,2017,131100.0,317000.0,2.42
Madhya Pradesh,Seoni,Rice,2018,167043.0,245366.0,1.47
Madhya Pradesh,Seoni,Rice,2019,148740.0,278329.33,1.87
Madhya Pradesh,Seoni,Rice,2020,185166.0,382676.67,2.07
Madhya Pradesh,Seoni,Rice,2021,265243.0,591315.33,2.23
Madhya Pradesh,Seoni,Rice,2022,240842.0,805376.0,3.34
Madhya Pradesh,Shahdol,Rice,2012,111955.0,222074.0,1.98
Madhya Pradesh,Shahdol,Rice,2013,111790.0,247023.0,2.21
Madhya Pradesh,Shahdol,Rice,2014,113000.0,222000.0,1.96
Madhya Pradesh,Shahdol,Rice,2015,98000.0,168000.0,1.71
Madhya Pradesh,Shahdol,Rice,2016,116000.0,284000.0,2.45
Madhya Pradesh,Shahdol,Rice,2017,98100.0,136750.0,1.39
Madhya Pradesh,Shahdol,Rice,2018,141962.0,195965.33,1.38
Madhya Pradesh,Shahdol,Rice,2019,153235.0,345164.0,2.25
Madhya Pradesh,Shahdol,Rice,2020,167954.0,378318.67,2.25
Madhya Pradesh,Shahdol,Rice,2021,178089.0,298595.333,1.68
Madhya Pradesh,Shahdol,Rice,2022,178938.0,467923.0,2.62
Madhya Pradesh,Shajapur,Rice,2012,73.0,38.0,0.52
Madhya Pradesh,Shajapur,Rice,2013,44.0,17.0,0.39
Madhya Pradesh,Shajapur,Rice,2017,50.0,40.0,0.8
Madhya Pradesh,Shajapur,Rice,2018,4.0,2.0,0.5
Madhya Pradesh,Shajapur,Rice,2019,1.0,1.33,1.33
Madhya Pradesh,Shajapur,Rice,2020,1.0,1.33,1.33
Madhya Pradesh,Shajapur,Rice,2021,44.0,53.33,1.21
Madhya Pradesh,Shajapur,Rice,2022,57.0,111.0,1.95
Madhya Pradesh,Sheopur,Rice,2012,13473.0,49940.0,3.71
Madhya Pradesh,Sheopur,Rice,2013,15566.0,57589.0,3.7
Madhya Pradesh,Sheopur,Rice,2014,19000.0,42670.0,2.25
Madhya Pradesh,Sheopur,Rice,2015,19000.0,70000.0,3.68
Madhya Pradesh,Sheopur,Rice,2016,19000.0,46660.0,2.46
Madhya Pradesh,Sheopur,Rice,2017,20000.0,56700.0,2.84
Madhya Pradesh,Sheopur,Rice,2018,43127.0,168612.0,3.91
Madhya Pradesh,Sheopur,Rice,2019,56542.0,193182.66,3.42
Madhya Pradesh,Sheopur,Rice,2020,67435.0,230399.33,3.42
Madhya Pradesh,Sheopur,Rice,2021,55222.0,168317.33,3.05
Madhya Pradesh,Sheopur,Rice,2022,65610.0,286847.0,4.37
Madhya Pradesh,Shivpuri,Rice,2012,13399.0,19884.0,1.48
Madhya Pradesh,Shivpuri,Rice,2013,14634.0,17063.0,1.17
Madhya Pradesh,Shivpuri,Rice,2014,14000.0,17330.0,1.24
Madhya Pradesh,Shivpuri,Rice,2015,11000.0,27330.0,2.48
Madhya Pradesh,Shivpuri,Rice,2016,14000.0,39330.0,2.81
Madhya Pradesh,Shivpuri,Rice,2017,4400.0,10800.0,2.45
Madhya Pradesh,Shivpuri,Rice,2018,37369.0,63123.33,1.69
Madhya Pradesh,Shivpuri,Rice,2019,47886.0,126923.33,2.65
Madhya Pradesh,Shivpuri,Rice,2020,53742.0,142954.0,2.66
Madhya Pradesh,Shivpuri,Rice,2021,58607.0,102405.33,1.75
Madhya Pradesh,Shivpuri,Rice,2022,60849.0,216257.0,3.55
Madhya Pradesh,Sidhi,Rice,2012,68300.0,95523.0,1.4
Madhya Pradesh,Sidhi,Rice,2013,68714.0,101863.0,1.48
Madhya Pradesh,Sidhi,Rice,2014,56000.0,48000.0,0.86
Madhya Pradesh,Sidhi,Rice,2015,70000.0,99330.0,1.42
Madhya Pradesh,Sidhi,Rice,2016,70000.0,188000.0,2.69
Madhya Pradesh,Sidhi,Rice,2017,68500.0,121880.0,1.78
Madhya Pradesh,Sidhi,Rice,2018,90278.0,141312.0,1.57
Madhya Pradesh,Sidhi,Rice,2019,91836.0,195468.66,2.13
Madhya Pradesh,Sidhi,Rice,2020,113675.0,241952.0,2.13
Madhya Pradesh,Sidhi,Rice,2021,112741.0,336042.66,2.98
Madhya Pradesh,Sidhi,Rice,2022,110852.0,391862.0,3.54
Madhya Pradesh,Singrauli,Rice,2012,47452.0,142721.0,3.01
Madhya Pradesh,Singrauli,Rice,2013,47540.0,70835.0,1.49
Madhya Pradesh,Singrauli,Rice,2014,44000.0,78000.0,1.77
Madhya Pradesh,Singrauli,Rice,2015,48000.0,96000.0,2.0
Madhya Pradesh,Singrauli,Rice,2016,48000.0,160000.0,3.33
Madhya Pradesh,Singrauli,Rice,2017,45450.0,111620.0,2.46
Madhya Pradesh,Singrauli,Rice,2018,72347.0,179475.33,2.48
Madhya Pradesh,Singrauli,Rice,2019,85446.0,279352.0,3.27
Madhya Pradesh,Singrauli,Rice,2020,96483.0,315436.0,3.27
Madhya Pradesh,Singrauli,Rice,2021,98357.0,303990.0,3.09
Madhya Pradesh,Singrauli,Rice,2022,90760.0,278633.0,3.07
Madhya Pradesh,Tikamgarh,Rice,2012,11766.0,5604.0,0.48
Madhya Pradesh,Tikamgarh,Rice,2013,11414.0,4009.0,0.35
Madhya Pradesh,Tikamgarh,Rice,2014,13000.0,5330.0,0.41
Madhya Pradesh,Tikamgarh,Rice,2015,6000.0,660.0,0.11
Madhya Pradesh,Tikamgarh,Rice,2016,6000.0,6000.0,1.0
Madhya Pradesh,Tikamgarh,Rice,2017,4560.0,1640.0,0.36
Madhya Pradesh,Tikamgarh,Rice,2018,1443.0,848.0,0.59
Madhya Pradesh,Tikamgarh,Rice,2019,1060.0,673.33,0.64
Madhya Pradesh,Tikamgarh,Rice,2020,1192.0,953.33,0.8
Madhya Pradesh,Tikamgarh,Rice,2021,914.0,996.66,1.09
Madhya Pradesh,Tikamgarh,Rice,2022,806.0,1561.0,1.94
Madhya Pradesh,Ujjain,Rice,2018,11.0,7.33,0.67
Madhya Pradesh,Ujjain,Rice,2019,1.0,1.33,1.33
Madhya Pradesh,Ujjain,Rice,2020,14.0,14.67,1.05
Madhya Pradesh,Ujjain,Rice,2021,667.0,804.0,1.21
Madhya Pradesh,Ujjain,Rice,2022,38.0,75.0,1.97
Madhya Pradesh,Umaria,Rice,2012,40075.0,43260.0,1.08
Madhya Pradesh,Umaria,Rice,2013,40317.0,47310.0,1.17
Madhya Pradesh,Umaria,Rice,2014,49000.0,82000.0,1.67
Madhya Pradesh,Umaria,Rice,2015,39000.0,74000.0,1.9
Madhya Pradesh,Umaria,Rice,2016,51000.0,92660.0,1.82
Madhya Pradesh,Umaria,Rice,2017,35000.0,81660.0,2.33
Madhya Pradesh,Umaria,Rice,2018,71937.0,152036.0,2.11
Madhya Pradesh,Umaria,Rice,2019,72965.0,140585.33,1.93
Madhya Pradesh,Umaria,Rice,2020,84481.0,171778.0,2.03
Madhya Pradesh,Umaria,Rice,2021,87432.0,123279.33,1.41
Madhya Pradesh,Umaria,Rice,2022,89196.0,188650.0,2.12
Madhya Pradesh,Vidisha,Rice,2012,272.0,267.0,0.98
Madhya Pradesh,Vidisha,Rice,2013,1500.0,836.0,0.56
Madhya Pradesh,Vidisha,Rice,2014,4000.0,3330.0,0.83
Madhya Pradesh,Vidisha,Rice,2015,3000.0,4000.0,1.33
Madhya Pradesh,Vidisha,Rice,2017,10500.0,23800.0,2.27
Madhya Pradesh,Vidisha,Rice,2018,19950.0,15385.33,0.77
Madhya Pradesh,Vidisha,Rice,2019,22476.0,27983.33,1.25
Madhya Pradesh,Vidisha,Rice,2020,20367.0,38154.0,1.87
Madhya Pradesh,Vidisha,Rice,2021,57258.0,100774.66,1.76
Madhya Pradesh,Vidisha,Rice,2022,62920.0,178693.0,2.84
Madhya Pradesh,Vidisha,Rice,2016,2260000.0,5400540.0,2.39
Maharashtra,Ahilyanagar,Cotton(lint),2012,96200.0,88100.0,0.92
Maharashtra,Ahilyanagar,Cotton(lint),2013,104700.0,222400.0,2.12
Maharashtra,Ahilyanagar,Cotton(lint),2014,102600.0,96700.0,0.94
Maharashtra,Ahilyanagar,Cotton(lint),2015,73600.0,39000.0,0.53
Maharashtra,Ahilyanagar,Cotton(lint),2016,132400.0,139400.0,1.05
Maharashtra,Ahilyanagar,Cotton(lint),2017,132800.0,220600.0,1.66
Maharashtra,Ahilyanagar,Cotton(lint),2018,129932.0,48381.0,0.37
Maharashtra,Ahilyanagar,Cotton(lint),2019,159250.0,146932.0,0.92
Maharashtra,Ahilyanagar,Cotton(lint),2020,172800.0,399500.0,2.31
Maharashtra,Ahilyanagar,Cotton(lint),2021,162600.0,277400.0,1.71
Maharashtra,Ahilyanagar,Cotton(lint),2022,131229.17,255061.86,1.94
Maharashtra,Akola,Cotton(lint),2012,169400.0,324000.0,1.91
Maharashtra,Akola,Cotton(lint),2013,147300.0,343600.0,2.33
Maharashtra,Akola,Cotton(lint),2014,147000.0,122600.0,0.83
Maharashtra,Akola,Cotton(lint),2015,142900.0,194900.0,1.36
Maharashtra,Akola,Cotton(lint),2016,155100.0,442700.0,2.85
Maharashtra,Akola,Cotton(lint),2017,164550.0,240400.0,1.46
Maharashtra,Akola,Cotton(lint),2018,168836.0,419575.0,2.49
Maharashtra,Akola,Cotton(lint),2019,154440.0,380667.0,2.46
Maharashtra,Akola,Cotton(lint),2020,159100.0,335500.0,2.11
Maharashtra,Akola,Cotton(lint),2021,153000.0,305600.0,2.0
Maharashtra,Akola,Cotton(lint),2022,149868.87,362488.72,2.42
Maharashtra,Amravati,Cotton(lint),2012,191300.0,611500.0,3.2
Maharashtra,Amravati,Cotton(lint),2013,186700.0,633200.0,3.39
Maharashtra,Amravati,Cotton(lint),2014,196500.0,196200.0,1.0
Maharashtra,Amravati,Cotton(lint),2015,200000.0,417000.0,2.09
Maharashtra,Amravati,Cotton(lint),2016,200300.0,804000.0,4.01
Maharashtra,Amravati,Cotton(lint),2017,207457.0,380300.0,1.83
Maharashtra,Amravati,Cotton(lint),2018,209583.0,626027.0,2.99
Maharashtra,Amravati,Cotton(lint),2019,276078.0,460287.0,1.67
Maharashtra,Amravati,Cotton(lint),2020,276100.0,740400.0,2.68
Maharashtra,Amravati,Cotton(lint),2021,275800.0,618900.0,2.24
Maharashtra,Amravati,Cotton(lint),2022,272890.17,387477.41,1.42
Maharashtra,Beed,Cotton(lint),2012,329000.0,341000.0,1.04
Maharashtra,Beed,Cotton(lint),2013,338600.0,546400.0,1.61
Maharashtra,Beed,Cotton(lint),2014,373300.0,167600.0,0.45
Maharashtra,Beed,Cotton(lint),2015,334100.0,101000.0,0.3
Maharashtra,Beed,Cotton(lint),2016,341400.0,476940.0,1.4
Maharashtra,Beed,Cotton(lint),2017,348509.0,277800.0,0.8
Maharashtra,Beed,Cotton(lint),2018,377515.0,135247.0,0.36
Maharashtra,Beed,Cotton(lint),2019,384957.0,376379.0,0.98
Maharashtra,Beed,Cotton(lint),2020,375800.0,857000.0,2.28
Maharashtra,Beed,Cotton(lint),2021,313450.0,438900.0,1.4
Maharashtra,Beed,Cotton(lint),2022,273118.0,475708.51,1.74
Maharashtra,Bhandara,Cotton(lint),2017,38.0,100.0,2.63
