state,district,crop,year,area,production,yield,annual_rainfall,n_high,n_medium,n_low,p_high,p_medium,p_low,k_high,k_medium,k_low,oc_high,oc_medium,oc_low,ph_alkaline,ph_acidic,ph_neutral,ec_nonsaline,ec_saline
madhya pradesh,shajapur,Maize,2018,839,1102,1.31,760.9,0.02,29.09,70.88,27.97,69.24,2.78,0.62,74.83,24.55,29.05,29.81,41.13,0.74,0.1,99.16,97.7,2.3
madhya pradesh,shajapur,Maize,2019,785,686,0.87,1807,0.02,29.09,70.88,27.97,69.24,2.78,0.62,74.83,24.55,29.05,29.81,41.13,0.74,0.1,99.16,97.7,2.3
madhya pradesh,shajapur,Maize,2020,970,1319,1.36,1120.7,0.02,29.09,70.88,27.97,69.24,2.78,0.62,74.83,24.55,29.05,29.81,41.13,0.74,0.1,99.16,97.7,2.3
madhya pradesh,shajapur,Maize,2021,2533,5844,2.31,1189.3,0.02,29.09,70.88,27.97,69.24,2.78,0.62,74.83,24.55,29.05,29.81,41.13,0.74,0.1,99.16,97.7,2.3
madhya pradesh,shajapur,Maize,2022,770,1853,2.41,1462.1,0.02,29.09,70.88,27.97,69.24,2.78,0.62,74.83,24.55,29.05,29.81,41.13,0.74,0.1,99.16,97.7,2.3
madhya pradesh,sheopur,Maize,2012,740,1517,2.05,754.4,0.63,51.9,47.47,14.28,75.39,10.34,11.12,76.13,12.74,41.88,32.35,25.77,3.88,3.35,92.78,99.45,0.55
madhya pradesh,sheopur,Maize,2013,896,2484,2.77,1018.8,0.63,51.9,47.47,14.28,75.39,10.34,11.12,76.13,12.74,41.88,32.35,25.77,3.88,3.35,92.78,99.45,0.55
madhya pradesh,sheopur,Maize,2014,8000,18000,2.25,678,0.63,51.9,47.47,14.28,75.39,10.34,11.12,76.13,12.74,41.88,32.35,25.77,3.88,3.35,92.78,99.45,0.55
madhya pradesh,sheopur,Maize,2015,2000,3000,1.5,608.7,0.63,51.9,47.47,14.28,75.39,10.34,11.12,76.13,12.74,41.88,32.35,25.77,3.88,3.35,92.78,99.45,0.55
madhya pradesh,sheopur,Maize,2016,2000,5000,2.5,727.9,0.63,51.9,47.47,14.28,75.39,10.34,11.12,76.13,12.74,41.88,32.35,25.77,3.88,3.35,92.78,99.45,0.55
madhya pradesh,sheopur,Maize,2017,2700,5810,2.15,436,0.63,51.9,47.47,14.28,75.39,10.34,11.12,76.13,12.74,41.88,32.35,25.77,3.88,3.35,92.78,99.45,0.55
madhya pradesh,sheopur,Maize,2018,946,1699,1.8,799.2,0.63,51.9,47.47,14.28,75.39,10.34,11.12,76.13,12.74,41.88,32.35,25.77,3.88,3.35,92.78,99.45,0.55
madhya pradesh,sheopur,Maize,2019,989,2278,2.3,910.3,0.63,51.9,47.47,14.28,75.39,10.34,11.12,76.13,12.74,41.88,32.35,25.77,3.88,3.35,92.78,99.45,0.55
madhya pradesh,sheopur,Maize,2020,2267,5015,2.21,643.1,0.63,51.9,47.47,14.28,75.39,10.34,11.12,76.13,12.74,41.88,32.35,25.77,3.88,3.35,92.78,99.45,0.55
madhya pradesh,sheopur,Maize,2021,745,1240,1.66,1621.6,0.63,51.9,47.47,14.28,75.39,10.34,11.12,76.13,12.74,41.88,32.35,25.77,3.88,3.35,92.78,99.45,0.55
madhya pradesh,sheopur,Maize,2022,1107,2398,2.17,1182.8,0.63,51.9,47.47,14.28,75.39,10.34,11.12,76.13,12.74,41.88,32.35,25.77,3.88,3.35,92.78,99.45,0.55
madhya pradesh,shivpuri,Maize,2012,16806,29128,1.73,949.7,0.04,52.02,47.94,71.69,27.21,1.1,4.83,93.43,1.73,10.09,35.38,54.53,0.13,0.89,98.98,99.1,0.9
madhya pradesh,shivpuri,Maize,2013,14745,16859,1.14,1331.7,0.04,52.02,47.94,71.69,27.21,1.1,4.83,93.43,1.73,10.09,35.38,54.53,0.13,0.89,98.98,99.1,0.9
madhya pradesh,shivpuri,Maize,2014,21000,32000,1.52,817.2,0.04,52.02,47.94,71.69,27.21,1.1,4.83,93.43,1.73,10.09,35.38,54.53,0.13,0.89,98.98,99.1,0.9
madhya pradesh,shivpuri,Maize,2015,14000,27000,1.93,769.2,0.04,52.02,47.94,71.69,27.21,1.1,4.83,93.43,1.73,10.09,35.38,54.53,0.13,0.89,98.98,99.1,0.9
madhya pradesh,shivpuri,Maize,2016,10000,17000,1.7,883.5,0.04,52.02,47.94,71.69,27.21,1.1,4.83,93.43,1.73,10.09,35.38,54.53,0.13,0.89,98.98,99.1,0.9
madhya pradesh,shivpuri,Maize,2017,6600,16630,2.52,523.1,0.04,52.02,47.94,71.69,27.21,1.1,4.83,93.43,1.73,10.09,35.38,54.53,0.13,0.89,98.98,99.1,0.9
madhya pradesh,shivpuri,Maize,2018,2543,5142,2.02,994.8,0.04,52.02,47.94,71.69,27.21,1.1,4.83,93.43,1.73,10.09,35.38,54.53,0.13,0.89,98.98,99.1,0.9
madhya pradesh,shivpuri,Maize,2019,2217,3086,1.39,975.5,0.04,52.02,47.94,71.69,27.21,1.1,4.83,93.43,1.73,10.09,35.38,54.53,0.13,0.89,98.98,99.1,0.9
madhya pradesh,shivpuri,Maize,2020,4561,8620,1.89,855.6,0.04,52.02,47.94,71.69,27.21,1.1,4.83,93.43,1.73,10.09,35.38,54.53,0.13,0.89,98.98,99.1,0.9
madhya pradesh,shivpuri,Maize,2021,2046,4518,2.21,1453.5,0.04,52.02,47.94,71.69,27.21,1.1,4.83,93.43,1.73,10.09,35.38,54.53,0.13,0.89,98.98,99.1,0.9
madhya pradesh,shivpuri,Maize,2022,4577,11936,2.61,1193.7,0.04,52.02,47.94,71.69,27.21,1.1,4.83,93.43,1.73,10.09,35.38,54.53,0.13,0.89,98.98,99.1,0.9
madhya pradesh,sidhi,Maize,2012,8686,11706,1.35,1487.4,0.05,28.13,71.82,56.94,40.89,2.17,1.67,96.29,2.04,8.52,33.18,58.3,0.15,32.13,67.73,92.76,7.24
madhya pradesh,sidhi,Maize,2013,8517,9890,1.16,1327.3,0.05,28.13,71.82,56.94,40.89,2.17,1.67,96.29,2.04,8.52,33.18,58.3,0.15,32.13,67.73,92.76,7.24
madhya pradesh,sidhi,Maize,2014,14000,18000,1.29,1242.7,0.05,28.13,71.82,56.94,40.89,2.17,1.67,96.29,2.04,8.52,33.18,58.3,0.15,32.13,67.73,92.76,7.24
madhya pradesh,sidhi,Maize,2015,21000,34000,1.62,806,0.05,28.13,71.82,56.94,40.89,2.17,1.67,96.29,2.04,8.52,33.18,58.3,0.15,32.13,67.73,92.76,7.24
madhya pradesh,sidhi,Maize,2016,16000,41000,2.56,1376.6,0.05,28.13,71.82,56.94,40.89,2.17,1.67,96.29,2.04,8.52,33.18,58.3,0.15,32.13,67.73,92.76,7.24
madhya pradesh,sidhi,Maize,2017,9500,21010,2.21,748,0.05,28.13,71.82,56.94,40.89,2.17,1.67,96.29,2.04,8.52,33.18,58.3,0.15,32.13,67.73,92.76,7.24
madhya pradesh,sidhi,Maize,2018,4959,9062,1.83,999.4,0.05,28.13,71.82,56.94,40.89,2.17,1.67,96.29,2.04,8.52,33.18,58.3,0.15,32.13,67.73,92.76,7.24
madhya pradesh,sidhi,Maize,2019,4723,7944,1.68,1060.8,0.05,28.13,71.82,56.94,40.89,2.17,1.67,96.29,2.04,8.52,33.18,58.3,0.15,32.13,67.73,92.76,7.24
madhya pradesh,sidhi,Maize,2020,4183,7057,1.69,1043.8,0.05,28.13,71.82,56.94,40.89,2.17,1.67,96.29,2.04,8.52,33.18,58.3,0.15,32.13,67.73,92.76,7.24
madhya pradesh,sidhi,Maize,2021,3272,6915,2.11,1146,0.05,28.13,71.82,56.94,40.89,2.17,1.67,96.29,2.04,8.52,33.18,58.3,0.15,32.13,67.73,92.76,7.24
madhya pradesh,sidhi,Maize,2022,2995,7661,2.56,966.7,0.05,28.13,71.82,56.94,40.89,2.17,1.67,96.29,2.04,8.52,33.18,58.3,0.15,32.13,67.73,92.76,7.24
madhya pradesh,singrauli,Maize,2012,25782,58699,2.28,1404.8,0.08,47.81,52.12,36.82,62.42,0.76,2.87,68.94,28.19,17.43,48.95,33.62,1.52,0.19,98.3,79.56,20.44
madhya pradesh,singrauli,Maize,2013,25679,48421,1.89,1030.9,0.08,47.81,52.12,36.82,62.42,0.76,2.87,68.94,28.19,17.43,48.95,33.62,1.52,0.19,98.3,79.56,20.44
madhya pradesh,singrauli,Maize,2014,25000,53000,2.12,698.3,0.08,47.81,52.12,36.82,62.42,0.76,2.87,68.94,28.19,17.43,48.95,33.62,1.52,0.19,98.3,79.56,20.44
madhya pradesh,singrauli,Maize,2015,28000,52000,1.86,799.6,0.08,47.81,52.12,36.82,62.42,0.76,2.87,68.94,28.19,17.43,48.95,33.62,1.52,0.19,98.3,79.56,20.44
madhya pradesh,singrauli,Maize,2016,30000,74000,2.47,1298.3,0.08,47.81,52.12,36.82,62.42,0.76,2.87,68.94,28.19,17.43,48.95,33.62,1.52,0.19,98.3,79.56,20.44
madhya pradesh,singrauli,Maize,2017,28200,77490,2.75,866.9,0.08,47.81,52.12,36.82,62.42,0.76,2.87,68.94,28.19,17.43,48.95,33.62,1.52,0.19,98.3,79.56,20.44
madhya pradesh,singrauli,Maize,2018,19976,52474,2.63,924.2,0.08,47.81,52.12,36.82,62.42,0.76,2.87,68.94,28.19,17.43,48.95,33.62,1.52,0.19,98.3,79.56,20.44
madhya pradesh,singrauli,Maize,2019,16023,42317,2.64,1395,0.08,47.81,52.12,36.82,62.42,0.76,2.87,68.94,28.19,17.43,48.95,33.62,1.52,0.19,98.3,79.56,20.44
madhya pradesh,singrauli,Maize,2020,12827,22768,1.78,1294.9,0.08,47.81,52.12,36.82,62.42,0.76,2.87,68.94,28.19,17.43,48.95,33.62,1.52,0.19,98.3,79.56,20.44
madhya pradesh,singrauli,Maize,2021,11002,30399,2.76,1440.5,0.08,47.81,52.12,36.82,62.42,0.76,2.87,68.94,28.19,17.43,48.95,33.62,1.52,0.19,98.3,79.56,20.44
madhya pradesh,singrauli,Maize,2022,10019,25678,2.56,939,0.08,47.81,52.12,36.82,62.42,0.76,2.87,68.94,28.19,17.43,48.95,33.62,1.52,0.19,98.3,79.56,20.44
madhya pradesh,tikamgarh,Maize,2012,2200,1822,0.83,817.8,0,11.63,88.37,42.08,55.65,2.27,18.29,81.07,0.65,11.58,43.04,45.38,0.02,0.2,99.78,97.95,2.05
madhya pradesh,tikamgarh,Maize,2013,1712,873,0.51,1314.8,0,11.63,88.37,42.08,55.65,2.27,18.29,81.07,0.65,11.58,43.04,45.38,0.02,0.2,99.78,97.95,2.05
madhya pradesh,tikamgarh,Maize,2014,10000,14000,1.4,868.4,0,11.63,88.37,42.08,55.65,2.27,18.29,81.07,0.65,11.58,43.04,45.38,0.02,0.2,99.78,97.95,2.05
madhya pradesh,tikamgarh,Maize,2015,1000,2000,2,685,0,11.63,88.37,42.08,55.65,2.27,18.29,81.07,0.65,11.58,43.04,45.38,0.02,0.2,99.78,97.95,2.05
madhya pradesh,tikamgarh,Maize,2016,1000,2000,2,836.5,0,11.63,88.37,42.08,55.65,2.27,18.29,81.07,0.65,11.58,43.04,45.38,0.02,0.2,99.78,97.95,2.05
madhya pradesh,tikamgarh,Maize,2017,1700,1790,1.05,599,0,11.63,88.37,42.08,55.65,2.27,18.29,81.07,0.65,11.58,43.04,45.38,0.02,0.2,99.78,97.95,2.05
madhya pradesh,tikamgarh,Maize,2018,158,299,1.89,1305.4,0,11.63,88.37,42.08,55.65,2.27,18.29,81.07,0.65,11.58,43.04,45.38,0.02,0.2,99.78,97.95,2.05
madhya pradesh,tikamgarh,Maize,2019,217,307,1.41,1180.7,0,11.63,88.37,42.08,55.65,2.27,18.29,81.07,0.65,11.58,43.04,45.38,0.02,0.2,99.78,97.95,2.05
madhya pradesh,tikamgarh,Maize,2020,28,40,1.43,791.6,0,11.63,88.37,42.08,55.65,2.27,18.29,81.07,0.65,11.58,43.04,45.38,0.02,0.2,99.78,97.95,2.05
madhya pradesh,tikamgarh,Maize,2021,92,197,2.14,863.8,0,11.63,88.37,42.08,55.65,2.27,18.29,81.07,0.65,11.58,43.04,45.38,0.02,0.2,99.78,97.95,2.05
madhya pradesh,tikamgarh,Maize,2022,85,183,2.15,963.6,0,11.63,88.37,42.08,55.65,2.27,18.29,81.07,0.65,11.58,43.04,45.38,0.02,0.2,99.78,97.95,2.05
madhya pradesh,ujjain,Maize,2012,6696,15507,2.32,994.8,0.01,6.18,93.8,31.27,65.49,3.24,48.78,50.69,0.52,8.28,59.29,32.43,0.55,0.1,99.35,97,3
madhya pradesh,ujjain,Maize,2013,6610,5325,0.81,1272.9,0.01,6.18,93.8,31.27,65.49,3.24,48.78,50.69,0.52,8.28,59.29,32.43,0.55,0.1,99.35,97,3
madhya pradesh,ujjain,Maize,2014,23000,41000,1.78,648.9,0.01,6.18,93.8,31.27,65.49,3.24,48.78,50.69,0.52,8.28,59.29,32.43,0.55,0.1,99.35,97,3
madhya pradesh,ujjain,Maize,2015,7000,8000,1.14,1521.2,0.01,6.18,93.8,31.27,65.49,3.24,48.78,50.69,0.52,8.28,59.29,32.43,0.55,0.1,99.35,97,3
madhya pradesh,ujjain,Maize,2016,7000,14000,2,1202.8,0.01,6.18,93.8,31.27,65.49,3.24,48.78,50.69,0.52,8.28,59.29,32.43,0.55,0.1,99.35,97,3
madhya pradesh,ujjain,Maize,2017,6400,8000,1.25,814.1,0.01,6.18,93.8,31.27,65.49,3.24,48.78,50.69,0.52,8.28,59.29,32.43,0.55,0.1,99.35,97,3
madhya pradesh,ujjain,Maize,2018,835,1932,2.31,776.5,0.01,6.18,93.8,31.27,65.49,3.24,48.78,50.69,0.52,8.28,59.29,32.43,0.55,0.1,99.35,97,3
madhya pradesh,ujjain,Maize,2019,1338,1788,1.34,1583.2,0.01,6.18,93.8,31.27,65.49,3.24,48.78,50.69,0.52,8.28,59.29,32.43,0.55,0.1,99.35,97,3
madhya pradesh,ujjain,Maize,2020,1933,3787,1.96,1136.3,0.01,6.18,93.8,31.27,65.49,3.24,48.78,50.69,0.52,8.28,59.29,32.43,0.55,0.1,99.35,97,3
madhya pradesh,ujjain,Maize,2021,853,2254,2.64,1147.3,0.01,6.18,93.8,31.27,65.49,3.24,48.78,50.69,0.52,8.28,59.29,32.43,0.55,0.1,99.35,97,3
madhya pradesh,ujjain,Maize,2022,413,1254,3.04,1201.6,0.01,6.18,93.8,31.27,65.49,3.24,48.78,50.69,0.52,8.28,59.29,32.43,0.55,0.1,99.35,97,3
madhya pradesh,umaria,Maize,2012,9253,13044,1.41,814.2,0.49,20,79.5,41.86,54.26,3.89,6.15,92.05,1.8,19.56,49.11,31.32,0.05,0.07,99.88,98.4,1.6
madhya pradesh,umaria,Maize,2013,9236,12180,1.32,1175.9,0.49,20,79.5,41.86,54.26,3.89,6.15,92.05,1.8,19.56,49.11,31.32,0.05,0.07,99.88,98.4,1.6
madhya pradesh,umaria,Maize,2014,16000,30000,1.88,919.6,0.49,20,79.5,41.86,54.26,3.89,6.15,92.05,1.8,19.56,49.11,31.32,0.05,0.07,99.88,98.4,1.6
madhya pradesh,umaria,Maize,2015,11000,28000,2.55,1003.5,0.49,20,79.5,41.86,54.26,3.89,6.15,92.05,1.8,19.56,49.11,31.32,0.05,0.07,99.88,98.4,1.6
madhya pradesh,umaria,Maize,2016,11000,23000,2.09,1335.2,0.49,20,79.5,41.86,54.26,3.89,6.15,92.05,1.8,19.56,49.11,31.32,0.05,0.07,99.88,98.4,1.6
madhya pradesh,umaria,Maize,2017,10500,23940,2.28,728.6,0.49,20,79.5,41.86,54.26,3.89,6.15,92.05,1.8,19.56,49.11,31.32,0.05,0.07,99.88,98.4,1.6
madhya pradesh,umaria,Maize,2018,6550,13286,2.03,1430.1,0.49,20,79.5,41.86,54.26,3.89,6.15,92.05,1.8,19.56,49.11,31.32,0.05,0.07,99.88,98.4,1.6
madhya pradesh,umaria,Maize,2019,5540,11961,2.16,1412.6,0.49,20,79.5,41.86,54.26,3.89,6.15,92.05,1.8,19.56,49.11,31.32,0.05,0.07,99.88,98.4,1.6
madhya pradesh,umaria,Maize,2020,5732,9653,1.68,1427.2,0.49,20,79.5,41.86,54.26,3.89,6.15,92.05,1.8,19.56,49.11,31.32,0.05,0.07,99.88,98.4,1.6
madhya pradesh,umaria,Maize,2021,4504,9941,2.21,1130.9,0.49,20,79.5,41.86,54.26,3.89,6.15,92.05,1.8,19.56,49.11,31.32,0.05,0.07,99.88,98.4,1.6
madhya pradesh,umaria,Maize,2022,4727,10792,2.28,1172.1,0.49,20,79.5,41.86,54.26,3.89,6.15,92.05,1.8,19.56,49.11,31.32,0.05,0.07,99.88,98.4,1.6
madhya pradesh,vidisha,Maize,2012,3567,7981,2.24,955.2,0.01,13.96,86.03,3.84,89.49,6.67,11.56,85.19,3.24,7.62,32.1,60.28,0.84,0.09,99.07,98.99,1.01
madhya pradesh,vidisha,Maize,2013,7050,8204,1.16,1614.7,0.01,13.96,86.03,3.84,89.49,6.67,11.56,85.19,3.24,7.62,32.1,60.28,0.84,0.09,99.07,98.99,1.01
madhya pradesh,vidisha,Maize,2014,27000,41000,1.52,1020.6,0.01,13.96,86.03,3.84,89.49,6.67,11.56,85.19,3.24,7.62,32.1,60.28,0.84,0.09,99.07,98.99,1.01
madhya pradesh,vidisha,Maize,2015,5000,7000,1.4,1015.4,0.01,13.96,86.03,3.84,89.49,6.67,11.56,85.19,3.24,7.62,32.1,60.28,0.84,0.09,99.07,98.99,1.01
madhya pradesh,vidisha,Maize,2016,3000,6000,2,1532,0.01,13.96,86.03,3.84,89.49,6.67,11.56,85.19,3.24,7.62,32.1,60.28,0.84,0.09,99.07,98.99,1.01
madhya pradesh,vidisha,Maize,2017,5430,11950,2.2,811.8,0.01,13.96,86.03,3.84,89.49,6.67,11.56,85.19,3.24,7.62,32.1,60.28,0.84,0.09,99.07,98.99,1.01
madhya pradesh,vidisha,Maize,2018,1608,2346,1.46,916.2,0.01,13.96,86.03,3.84,89.49,6.67,11.56,85.19,3.24,7.62,32.1,60.28,0.84,0.09,99.07,98.99,1.01
madhya pradesh,vidisha,Maize,2019,1471,2202,1.5,1670.2,0.01,13.96,86.03,3.84,89.49,6.67,11.56,85.19,3.24,7.62,32.1,60.28,0.84,0.09,99.07,98.99,1.01
madhya pradesh,vidisha,Maize,2020,1984,4065,2.05,1121.5,0.01,13.96,86.03,3.84,89.49,6.67,11.56,85.19,3.24,7.62,32.1,60.28,0.84,0.09,99.07,98.99,1.01
madhya pradesh,vidisha,Maize,2021,5784,14205,2.46,1335.6,0.01,13.96,86.03,3.84,89.49,6.67,11.56,85.19,3.24,7.62,32.1,60.28,0.84,0.09,99.07,98.99,1.01
madhya pradesh,vidisha,Maize,2022,5253,12901,2.46,1686.6,0.01,13.96,86.03,3.84,89.49,6.67,11.56,85.19,3.24,7.62,32.1,60.28,0.84,0.09,99.07,98.99,1.01
madhya pradesh,balaghat,Ragi,2012,223,64,0.29,1173.6,0.21,61.47,38.32,10.12,82.69,7.19,59.33,39.34,1.33,48.9,25.12,25.97,1.69,0.4,97.91,68.13,31.87
madhya pradesh,balaghat,Ragi,2013,220,67,0.3,1428.8,0.21,61.47,38.32,10.12,82.69,7.19,59.33,39.34,1.33,48.9,25.12,25.97,1.69,0.4,97.91,68.13,31.87
madhya pradesh,chhindwara,Ragi,2012,76,30,0.39,1078.7,1.16,34.29,64.55,19.13,75.76,5.11,11.35,84.38,4.27,40.04,37.81,22.15,0.42,0.37,99.21,84.55,15.45
madhya pradesh,hoshangabad,Ragi,2012,1,,0,1732.3,,,,,,,,,,,,,,,,,
madhya pradesh,katni,Ragi,2012,114,33,0.29,1038.7,0.45,30.77,68.78,19.65,60.5,19.86,44.76,53.08,2.16,35,39.16,25.84,0.28,0.31,99.41,99.81,0.19
madhya pradesh,katni,Ragi,2013,115,125,1.09,1342.6,0.45,30.77,68.78,19.65,60.5,19.86,44.76,53.08,2.16,35,39.16,25.84,0.28,0.31,99.41,99.81,0.19
madhya pradesh,sagar,Ragi,2012,1,,0,912.3,2.26,43.75,53.99,18.73,68.39,12.89,7.51,83.31,9.18,31.48,34.74,33.78,0.56,0.65,98.79,91.19,8.81
madhya pradesh,sagar,Ragi,2013,1,,0,1934.5,2.26,43.75,53.99,18.73,68.39,12.89,7.51,83.31,9.18,31.48,34.74,33.78,0.56,0.65,98.79,91.19,8.81
madhya pradesh,sagar,Ragi,2014,,,0,865.5,2.26,43.75,53.99,18.73,68.39,12.89,7.51,83.31,9.18,31.48,34.74,33.78,0.56,0.65,98.79,91.19,8.81
madhya pradesh,sagar,Ragi,2015,,,0,765.7,2.26,43.75,53.99,18.73,68.39,12.89,7.51,83.31,9.18,31.48,34.74,33.78,0.56,0.65,98.79,91.19,8.81
madhya pradesh,sagar,Ragi,2016,,,0,1392.9,2.26,43.75,53.99,18.73,68.39,12.89,7.51,83.31,9.18,31.48,34.74,33.78,0.56,0.65,98.79,91.19,8.81
madhya pradesh,sagar,Ragi,2017,,,0,884.2,2.26,43.75,53.99,18.73,68.39,12.89,7.51,83.31,9.18,31.48,34.74,33.78,0.56,0.65,98.79,91.19,8.81
madhya pradesh,sagar,Ragi,2018,,,0,901.8,2.26,43.75,53.99,18.73,68.39,12.89,7.51,83.31,9.18,31.48,34.74,33.78,0.56,0.65,98.79,91.19,8.81
madhya pradesh,sagar,Ragi,2019,,,0,1557.2,2.26,43.75,53.99,18.73,68.39,12.89,7.51,83.31,9.18,31.48,34.74,33.78,0.56,0.65,98.79,91.19,8.81
madhya pradesh,sagar,Ragi,2020,,,0,1006.9,2.26,43.75,53.99,18.73,68.39,12.89,7.51,83.31,9.18,31.48,34.74,33.78,0.56,0.65,98.79,91.19,8.81
madhya pradesh,sagar,Ragi,2021,,,0,1065.9,2.26,43.75,53.99,18.73,68.39,12.89,7.51,83.31,9.18,31.48,34.74,33.78,0.56,0.65,98.79,91.19,8.81
madhya pradesh,sagar,Ragi,2022,,,0,1450.6,2.26,43.75,53.99,18.73,68.39,12.89,7.51,83.31,9.18,31.48,34.74,33.78,0.56,0.65,98.79,91.19,8.81
madhya pradesh,agar malwa,Rice,2013,2,1,0.5,,0.01,7.01,92.99,3.63,91.65,4.72,57.45,35.8,6.74,0.91,28.69,70.4,0.3,0.21,99.48,97.74,2.26
madhya pradesh,agar malwa,Rice,2018,286,286,1,,0.01,7.01,92.99,3.63,91.65,4.72,57.45,35.8,6.74,0.91,28.69,70.4,0.3,0.21,99.48,97.74,2.26
madhya pradesh,agar malwa,Rice,2020,5,2.67,0.53,,0.01,7.01,92.99,3.63,91.65,4.72,57.45,35.8,6.74,0.91,28.69,70.4,0.3,0.21,99.48,97.74,2.26
madhya pradesh,agar malwa,Rice,2022,7,14,2,,0.01,7.01,92.99,3.63,91.65,4.72,57.45,35.8,6.74,0.91,28.69,70.4,0.3,0.21,99.48,97.74,2.26
madhya pradesh,alirajpur,Rice,2012,7082,3857,0.54,928.8,0.03,54.63,45.34,13.64,83.53,2.84,2.79,91.81,5.4,35.9,48.81,15.29,0.41,3.54,96.05,56.01,43.99
madhya pradesh,alirajpur,Rice,2013,6947,4361,0.63,1407.7,0.03,54.63,45.34,13.64,83.53,2.84,2.79,91.81,5.4,35.9,48.81,15.29,0.41,3.54,96.05,56.01,43.99
madhya pradesh,alirajpur,Rice,2014,5000,4670,0.93,949.5,0.03,54.63,45.34,13.64,83.53,2.84,2.79,91.81,5.4,35.9,48.81,15.29,0.41,3.54,96.05,56.01,43.99
madhya pradesh,alirajpur,Rice,2015,5000,5330,1.07,875.6,0.03,54.63,45.34,13.64,83.53,2.84,2.79,91.81,5.4,35.9,48.81,15.29,0.41,3.54,96.05,56.01,43.99
madhya pradesh,alirajpur,Rice,2016,5000,5330,1.07,1093.9,0.03,54.63,45.34,13.64,83.53,2.84,2.79,91.81,5.4,35.9,48.81,15.29,0.41,3.54,96.05,56.01,43.99
madhya pradesh,alirajpur,Rice,2017,5020,4600,0.92,787.3,0.03,54.63,45.34,13.64,83.53,2.84,2.79,91.81,5.4,35.9,48.81,15.29,0.41,3.54,96.05,56.01,43.99
madhya pradesh,alirajpur,Rice,2018,4443,4381.33,0.99,688.2,0.03,54.63,45.34,13.64,83.53,2.84,2.79,91.81,5.4,35.9,48.81,15.29,0.41,3.54,96.05,56.01,43.99
madhya pradesh,alirajpur,Rice,2019,4646,5502,1.18,1520.9,0.03,54.63,45.34,13.64,83.53,2.84,2.79,91.81,5.4,35.9,48.81,15.29,0.41,3.54,96.05,56.01,43.99
madhya pradesh,alirajpur,Rice,2020,4354,5156,1.18,978.2,0.03,54.63,45.34,13.64,83.53,2.84,2.79,91.81,5.4,35.9,48.81,15.29,0.41,3.54,96.05,56.01,43.99
madhya pradesh,alirajpur,Rice,2021,4534,5686,1.25,1092.4,0.03,54.63,45.34,13.64,83.53,2.84,2.79,91.81,5.4,35.9,48.81,15.29,0.41,3.54,96.05,56.01,43.99
madhya pradesh,alirajpur,Rice,2022,4985,9876,1.98,791.6,0.03,54.63,45.34,13.64,83.53,2.84,2.79,91.81,5.4,35.9,48.81,15.29,0.41,3.54,96.05,56.01,43.99
madhya pradesh,anuppur,Rice,2012,105693,118574,1.12,1109.6,0,41.01,58.99,25.87,73.25,0.88,5.09,93.11,1.8,12.14,68.43,19.44,0.29,0.63,99.08,99.81,0.19
madhya pradesh,anuppur,Rice,2013,105066,190548,1.81,1268.6,0,41.01,58.99,25.87,73.25,0.88,5.09,93.11,1.8,12.14,68.43,19.44,0.29,0.63,99.08,99.81,0.19
madhya pradesh,anuppur,Rice,2014,107000,206670,1.93,1307.8,0,41.01,58.99,25.87,73.25,0.88,5.09,93.11,1.8,12.14,68.43,19.44,0.29,0.63,99.08,99.81,0.19
madhya pradesh,anuppur,Rice,2015,92000,148000,1.61,770.9,0,41.01,58.99,25.87,73.25,0.88,5.09,93.11,1.8,12.14,68.43,19.44,0.29,0.63,99.08,99.81,0.19
madhya pradesh,anuppur,Rice,2016,109000,206660,1.9,1053.3,0,41.01,58.99,25.87,73.25,0.88,5.09,93.11,1.8,12.14,68.43,19.44,0.29,0.63,99.08,99.81,0.19
madhya pradesh,anuppur,Rice,2017,107200,171440,1.6,934.8,0,41.01,58.99,25.87,73.25,0.88,5.09,93.11,1.8,12.14,68.43,19.44,0.29,0.63,99.08,99.81,0.19
madhya pradesh,anuppur,Rice,2018,102416,136084,1.33,927.2,0,41.01,58.99,25.87,73.25,0.88,5.09,93.11,1.8,12.14,68.43,19.44,0.29,0.63,99.08,99.81,0.19
madhya pradesh,anuppur,Rice,2019,124947,254430.66,2.04,1475.7,0,41.01,58.99,25.87,73.25,0.88,5.09,93.11,1.8,12.14,68.43,19.44,0.29,0.63,99.08,99.81,0.19
madhya pradesh,anuppur,Rice,2020,129351,263398.67,2.04,1491,0,41.01,58.99,25.87,73.25,0.88,5.09,93.11,1.8,12.14,68.43,19.44,0.29,0.63,99.08,99.81,0.19
madhya pradesh,anuppur,Rice,2021,135252,203328.66,1.5,1329.1,0,41.01,58.99,25.87,73.25,0.88,5.09,93.11,1.8,12.14,68.43,19.44,0.29,0.63,99.08,99.81,0.19
madhya pradesh,anuppur,Rice,2022,135881,320000,2.36,1388.1,0,41.01,58.99,25.87,73.25,0.88,5.09,93.11,1.8,12.14,68.43,19.44,0.29,0.63,99.08,99.81,0.19
madhya pradesh,ashoknagar,Rice,2012,1329,3883,2.92,822.3,0.04,20.66,79.3,10.23,86.47,3.3,2.94,95.56,1.49,18.91,35.53,45.56,0.2,0.27,99.53,99.66,0.34
madhya pradesh,ashoknagar,Rice,2013,1409,2336,1.66,1469.5,0.04,20.66,79.3,10.23,86.47,3.3,2.94,95.56,1.49,18.91,35.53,45.56,0.2,0.27,99.53,99.66,0.34
